time,x,y,z
12:03:21.73,588,2972,15144
12:03:21.73,500,2684,16044
12:03:21.77,-148,3516,15140
12:03:21.77,304,2440,15516
12:03:21.80,456,2904,15228
12:03:21.80,8,2648,14920
12:03:21.80,-140,2696,15860
12:03:21.83,-412,2960,15468
12:03:21.83,-188,2696,16632
12:03:21.87,228,3284,15956
12:03:21.87,376,2756,16276
12:03:21.87,64,3144,15308
12:03:21.91,336,2712,15096
12:03:21.91,-272,2116,15488
12:03:21.91,696,2840,15012
12:03:21.94,436,3384,15608
12:03:21.94,-32,2432,15848
12:03:21.97,180,3060,16380
12:03:21.97,-624,2816,14324
12:03:21.97,736,2348,15392
12:03:22.01,88,2924,15428
12:03:22.01,-404,2896,16304
12:03:22.04,-368,3076,15716
12:03:22.04,-92,2536,15120
12:03:22.04,884,2496,15760
12:03:22.08,604,3048,15736
12:03:22.08,340,3372,15888
12:03:22.11,168,3408,15564
12:03:22.11,400,2600,15416
12:03:22.11,-64,2708,13336
12:03:22.14,732,2464,15460
12:03:22.14,216,2592,17540
12:03:22.17,-860,3156,16192
12:03:22.17,524,3180,15444
12:03:22.21,-140,2224,15956
12:03:22.21,40,2836,16152
12:03:22.21,-8,2396,14868
12:03:22.24,-388,2952,15896
12:03:22.24,-328,2916,15824
12:03:22.27,360,2024,15416
12:03:22.27,240,2972,15932
