time,x,y,z
12:04:04.75,368,3812,15552
12:04:04.75,-176,4016,15260
12:04:04.79,340,4192,15688
12:04:04.79,-224,4400,15032
12:04:04.79,772,4948,15200
12:04:04.82,12,4916,14672
12:04:04.82,536,4828,15420
12:04:04.85,180,4844,15240
12:04:04.85,408,5016,15668
12:04:04.89,236,4948,15348
12:04:04.89,644,5260,15268
12:04:04.89,216,5292,15292
12:04:04.92,312,5316,15148
12:04:04.92,312,5456,15316
12:04:04.95,80,5004,15148
12:04:04.95,100,4920,15920
12:04:04.95,344,5188,15016
12:04:04.99,-224,4688,16232
12:04:04.99,616,5256,14756
12:04:04.99,508,4880,15760
12:04:05.03,616,5140,14424
12:04:05.03,764,5320,15864
12:04:05.06,608,4988,14616
12:04:05.06,788,4840,15720
12:04:05.06,192,4768,15268
12:04:05.10,792,4656,14352
12:04:05.10,148,4876,16368
12:04:05.13,864,5196,13916
12:04:05.13,560,4796,16664
12:04:05.13,568,5280,14160
12:04:05.17,892,4516,16320
12:04:05.17,328,5132,14748
12:04:05.20,1012,4776,15768
12:04:05.20,360,5236,14948
12:04:05.20,784,4860,15424
12:04:05.24,620,5392,15356
12:04:05.24,1000,5032,14632
12:04:05.27,680,5080,15728
12:04:05.27,568,5024,14380
12:04:05.27,-100,4484,15720
12:04:05.31,836,5068,14900
12:04:05.31,-292,4896,15184
12:04:05.35,720,5184,14612
12:04:05.35,56,4972,15904
12:04:05.35,632,5316,13792
12:04:05.38,936,4652,16532
12:04:05.38,420,5324,13568
12:04:05.42,968,4656,15168
12:04:05.42,180,5712,14060
12:04:05.42,700,4852,15368
12:04:05.46,344,5560,12976
12:04:05.46,668,4996,16504
12:04:05.46,-228,4984,14204
12:04:05.49,1156,4340,17592
12:04:05.49,-104,5860,14676
12:04:05.52,72,4844,16276
12:04:05.52,-268,5776,14136
12:04:05.56,1196,4524,16356
12:04:05.56,280,5632,15084
12:04:05.56,1000,4124,14836
12:04:05.59,184,5660,15872
12:04:05.59,-520,4844,13760
12:04:05.63,416,5716,15748
12:04:05.63,20,5032,14648
12:04:05.63,364,4936,15804
12:04:05.67,-844,5324,14392
12:04:05.67,52,5228,16432
12:04:05.67,-608,5296,13920
12:04:05.70,320,5220,15932
12:04:05.70,-708,5784,14932
12:04:05.74,-112,5252,15432
12:04:05.74,-140,5436,13720
12:04:05.77,280,5148,15800
12:04:05.77,-104,5852,14536
12:04:05.77,8,4716,14244
12:04:05.80,-448,5708,15068
12:04:05.80,-324,5072,13932
12:04:05.80,-88,5984,16032
12:04:05.84,-536,5876,13792
12:04:05.84,-232,5312,16164
12:04:05.87,-1152,5404,14244
12:04:05.87,76,4960,15556
12:04:05.90,-748,5984,14920
